transaction_id,user_id,amount,transaction_type,location,timestamp,flagged_alert
4219,4000,1781.53,Online Purchase,Cancun,2024-06-24 18:00:00,0
4220,3326,2414.68,ATM Withdrawal,Mexico City,2024-06-24 19:00:00,1
4221,4247,2520.64,Wire Transfer,Mexico City,2024-06-24 20:00:00,0
4222,1895,1586.52,Wire Transfer,Tijuana,2024-06-24 21:00:00,0
4223,4733,3648.91,Wire Transfer,Mexico City,2024-06-24 22:00:00,0
4224,3320,4374.99,POS Payment,Tijuana,2024-06-24 23:00:00,1
4225,3884,4694.21,POS Payment,Mexico City,2024-06-25 00:00:00,0
4226,3667,4027.42,ATM Withdrawal,Tijuana,2024-06-25 01:00:00,0
4227,2674,4254.4,ATM Withdrawal,Tijuana,2024-06-25 02:00:00,1
4228,3909,2757.22,Wire Transfer,Tijuana,2024-06-25 03:00:00,0
4229,4854,4131.18,POS Payment,Tijuana,2024-06-25 04:00:00,0
4230,4930,1524.48,Online Purchase,Monterrey,2024-06-25 05:00:00,0
4231,1930,1998.41,POS Payment,Mexico City,2024-06-25 06:00:00,0
4232,1288,1591.4,Online Purchase,Tijuana,2024-06-25 07:00:00,0
4233,1723,2342.26,ATM Withdrawal,Guadalajara,2024-06-25 08:00:00,1
4234,3940,1435.04,POS Payment,Cancun,2024-06-25 09:00:00,0
4235,3319,4808.44,Online Purchase,Guadalajara,2024-06-25 10:00:00,1
4236,2953,1571.09,ATM Withdrawal,Guadalajara,2024-06-25 11:00:00,1
4237,2089,499.24,Online Purchase,Monterrey,2024-06-25 12:00:00,0
4238,1482,2638.82,Online Purchase,Mexico City,2024-06-25 13:00:00,0
4239,1935,294.92,Online Purchase,Monterrey,2024-06-25 14:00:00,0
4240,3295,561.61,Online Purchase,Mexico City,2024-06-25 15:00:00,0
4241,1155,1104.75,Online Purchase,Tijuana,2024-06-25 16:00:00,0
4242,2070,2327.11,POS Payment,Monterrey,2024-06-25 17:00:00,0
4243,2958,2171.92,POS Payment,Cancun,2024-06-25 18:00:00,0
4244,3501,4000.46,Online Purchase,Mexico City,2024-06-25 19:00:00,1
4245,3248,3699.98,Wire Transfer,Monterrey,2024-06-25 20:00:00,0
4246,2683,2137.33,Online Purchase,Cancun,2024-06-25 21:00:00,0
4247,1123,1675.18,Online Purchase,Guadalajara,2024-06-25 22:00:00,0
4248,3048,1589.18,Online Purchase,Tijuana,2024-06-25 23:00:00,1
4249,1967,3872.24,POS Payment,Tijuana,2024-06-26 00:00:00,0
4250,4830,269.84,POS Payment,Guadalajara,2024-06-26 01:00:00,0
4251,1854,73.98,Online Purchase,Monterrey,2024-06-26 02:00:00,0
4252,1639,3979.77,Online Purchase,Guadalajara,2024-06-26 03:00:00,0
4253,3238,2390.96,Online Purchase,Cancun,2024-06-26 04:00:00,0
4254,2602,663.1,ATM Withdrawal,Mexico City,2024-06-26 05:00:00,0
4255,3563,1185.47,ATM Withdrawal,Monterrey,2024-06-26 06:00:00,1
4256,1441,4663.19,Online Purchase,Mexico City,2024-06-26 07:00:00,1
4257,2944,4298.92,Wire Transfer,Guadalajara,2024-06-26 08:00:00,1
4258,2838,3551.83,Online Purchase,Tijuana,2024-06-26 09:00:00,0
4259,2829,2416.3,POS Payment,Mexico City,2024-06-26 10:00:00,0
4260,3190,2606.41,Wire Transfer,Mexico City,2024-06-26 11:00:00,0
4261,4262,4876.47,ATM Withdrawal,Tijuana,2024-06-26 12:00:00,1
4262,1532,4829.19,Wire Transfer,Mexico City,2024-06-26 13:00:00,0
4263,3274,1084.19,POS Payment,Mexico City,2024-06-26 14:00:00,0
4264,2336,4057.41,Online Purchase,Tijuana,2024-06-26 15:00:00,0
4265,4700,994.24,Online Purchase,Tijuana,2024-06-26 16:00:00,0
4266,1948,1075.55,POS Payment,Guadalajara,2024-06-26 17:00:00,0
4267,4373,3383.7,Online Purchase,Guadalajara,2024-06-26 18:00:00,0
4268,4725,2030.96,Online Purchase,Mexico City,2024-06-26 19:00:00,1
4269,3019,4658.41,ATM Withdrawal,Monterrey,2024-06-26 20:00:00,1
4270,1459,454.16,POS Payment,Guadalajara,2024-06-26 21:00:00,1
4271,4472,2562.51,Wire Transfer,Guadalajara,2024-06-26 22:00:00,0
4272,1550,4593.42,POS Payment,Monterrey,2024-06-26 23:00:00,0
4273,1392,4521.53,ATM Withdrawal,Monterrey,2024-06-27 00:00:00,1
4274,4938,791.08,Online Purchase,Tijuana,2024-06-27 01:00:00,0
4275,2787,1839.52,ATM Withdrawal,Guadalajara,2024-06-27 02:00:00,1
4276,1844,3099.42,Wire Transfer,Cancun,2024-06-27 03:00:00,0
4277,4278,805.38,Online Purchase,Cancun,2024-06-27 04:00:00,0
4278,3257,4840.43,Online Purchase,Mexico City,2024-06-27 05:00:00,0
4279,2138,4574.6,Online Purchase,Guadalajara,2024-06-27 06:00:00,1
4280,4808,843.08,ATM Withdrawal,Cancun,2024-06-27 07:00:00,0
4281,1645,614.57,POS Payment,Guadalajara,2024-06-27 08:00:00,1
4282,4322,436.19,Wire Transfer,Guadalajara,2024-06-27 09:00:00,0
4283,3266,4548.12,POS Payment,Cancun,2024-06-27 10:00:00,1
4284,3454,976.18,Online Purchase,Guadalajara,2024-06-27 11:00:00,0
4285,2466,2087.26,POS Payment,Monterrey,2024-06-27 12:00:00,0
4286,4674,2249.77,POS Payment,Mexico City,2024-06-27 13:00:00,0
4287,2377,2999.07,Online Purchase,Tijuana,2024-06-27 14:00:00,0
4288,3935,367.96,POS Payment,Cancun,2024-06-27 15:00:00,0
4289,3605,1141.53,Online Purchase,Tijuana,2024-06-27 16:00:00,0
4290,3597,4658.14,POS Payment,Mexico City,2024-06-27 17:00:00,1
4291,1141,4542.97,POS Payment,Monterrey,2024-06-27 18:00:00,1
4292,3659,3908.64,Wire Transfer,Monterrey,2024-06-27 19:00:00,0
4293,1500,106.81,ATM Withdrawal,Monterrey,2024-06-27 20:00:00,1
4294,1839,1641.76,Online Purchase,Monterrey,2024-06-27 21:00:00,0
4295,3749,3143.51,ATM Withdrawal,Cancun,2024-06-27 22:00:00,1
4296,4618,1383.2,Online Purchase,Cancun,2024-06-27 23:00:00,0
4297,2682,4548.84,Wire Transfer,Guadalajara,2024-06-28 00:00:00,1
4298,2565,3173.11,Wire Transfer,Guadalajara,2024-06-28 01:00:00,0
4299,3046,368.81,POS Payment,Mexico City,2024-06-28 02:00:00,0
4300,4917,4545.94,Online Purchase,Guadalajara,2024-06-28 03:00:00,0
4301,2530,4789.26,POS Payment,Mexico City,2024-06-28 04:00:00,0
4302,1595,397.78,POS Payment,Mexico City,2024-06-28 05:00:00,0
4303,2904,2666.48,Wire Transfer,Mexico City,2024-06-28 06:00:00,0
4304,1280,1523.79,Online Purchase,Monterrey,2024-06-28 07:00:00,0
4305,1423,1970.27,Online Purchase,Tijuana,2024-06-28 08:00:00,0
4306,3903,906.46,Online Purchase,Tijuana,2024-06-28 09:00:00,0
4307,1269,2894.58,Wire Transfer,Cancun,2024-06-28 10:00:00,0
4308,1153,4790.32,Wire Transfer,Mexico City,2024-06-28 11:00:00,0
4309,3661,2520.33,POS Payment,Monterrey,2024-06-28 12:00:00,1
4310,2750,423.74,Online Purchase,Guadalajara,2024-06-28 13:00:00,0
4311,1661,3103.81,Online Purchase,Guadalajara,2024-06-28 14:00:00,0
4312,2967,1707.71,Wire Transfer,Cancun,2024-06-28 15:00:00,0
4313,1082,4281.07,POS Payment,Cancun,2024-06-28 16:00:00,0
4314,4693,2179.04,POS Payment,Mexico City,2024-06-28 17:00:00,0
4315,3994,972.27,POS Payment,Mexico City,2024-06-28 18:00:00,0
4316,3946,963.62,ATM Withdrawal,Guadalajara,2024-06-28 19:00:00,0
4317,2449,3846.13,Wire Transfer,Guadalajara,2024-06-28 20:00:00,0
4318,2298,1335.28,POS Payment,Guadalajara,2024-06-28 21:00:00,0
4319,4784,3838.49,ATM Withdrawal,Guadalajara,2024-06-28 22:00:00,1
4320,3331,1037.38,Online Purchase,Tijuana,2024-06-28 23:00:00,0
4321,1979,1615.21,Online Purchase,Mexico City,2024-06-29 00:00:00,0
4322,3220,2332.78,Online Purchase,Mexico City,2024-06-29 01:00:00,0
4323,4398,4716.55,Wire Transfer,Guadalajara,2024-06-29 02:00:00,1
4324,4789,4659.34,Online Purchase,Monterrey,2024-06-29 03:00:00,1
4325,4134,1042.29,Online Purchase,Guadalajara,2024-06-29 04:00:00,0
4326,4144,1797.51,Online Purchase,Cancun,2024-06-29 05:00:00,0
4327,3810,755.5,ATM Withdrawal,Monterrey,2024-06-29 06:00:00,1
4328,2659,2554.83,Online Purchase,Cancun,2024-06-29 07:00:00,0
4329,2398,2308.31,Wire Transfer,Monterrey,2024-06-29 08:00:00,0
4330,1632,4504.79,Online Purchase,Cancun,2024-06-29 09:00:00,1
4331,2531,4650.73,Online Purchase,Guadalajara,2024-06-29 10:00:00,1
4332,1786,1924.0,ATM Withdrawal,Guadalajara,2024-06-29 11:00:00,1
4333,3990,2463.77,Online Purchase,Monterrey,2024-06-29 12:00:00,0
4334,4059,4482.22,Online Purchase,Cancun,2024-06-29 13:00:00,1
4335,1397,4035.47,Online Purchase,Tijuana,2024-06-29 14:00:00,1
4336,2143,28.24,POS Payment,Monterrey,2024-06-29 15:00:00,0
4337,1933,1607.1,Wire Transfer,Monterrey,2024-06-29 16:00:00,0
4338,2460,2114.65,Online Purchase,Mexico City,2024-06-29 17:00:00,0
4339,2852,1156.28,Online Purchase,Monterrey,2024-06-29 18:00:00,0
4340,3723,1005.86,POS Payment,Tijuana,2024-06-29 19:00:00,0
4341,3983,198.54,Wire Transfer,Guadalajara,2024-06-29 20:00:00,0
4342,3512,3220.41,ATM Withdrawal,Cancun,2024-06-29 21:00:00,0
4343,1285,1319.93,Wire Transfer,Mexico City,2024-06-29 22:00:00,0
4344,1264,271.21,Wire Transfer,Cancun,2024-06-29 23:00:00,0
4345,3367,1162.59,Wire Transfer,Guadalajara,2024-06-30 00:00:00,0
4346,3720,4011.55,ATM Withdrawal,Monterrey,2024-06-30 01:00:00,0
4347,4447,4258.93,ATM Withdrawal,Tijuana,2024-06-30 02:00:00,0
4348,3867,2420.5,Online Purchase,Mexico City,2024-06-30 03:00:00,0
4349,3136,2086.19,POS Payment,Tijuana,2024-06-30 04:00:00,0
4350,2677,4889.49,Wire Transfer,Tijuana,2024-06-30 05:00:00,1
4351,2226,1010.82,Online Purchase,Tijuana,2024-06-30 06:00:00,0
4352,1820,1084.64,POS Payment,Tijuana,2024-06-30 07:00:00,0
4353,2762,1466.42,POS Payment,Guadalajara,2024-06-30 08:00:00,0
4354,4048,872.06,POS Payment,Tijuana,2024-06-30 09:00:00,0
4355,3381,1903.03,POS Payment,Tijuana,2024-06-30 10:00:00,0
4356,3269,4555.06,POS Payment,Guadalajara,2024-06-30 11:00:00,0
4357,1040,3080.59,Online Purchase,Cancun,2024-06-30 12:00:00,0
4358,2731,2065.61,POS Payment,Guadalajara,2024-06-30 13:00:00,0
4359,1067,4672.71,POS Payment,Monterrey,2024-06-30 14:00:00,1
4360,1987,251.84,Online Purchase,Guadalajara,2024-06-30 15:00:00,0
4361,2799,1059.28,Online Purchase,Cancun,2024-06-30 16:00:00,0
4362,3561,2833.78,POS Payment,Monterrey,2024-06-30 17:00:00,0
4363,4944,3081.61,Online Purchase,Monterrey,2024-06-30 18:00:00,0
4364,4708,207.39,POS Payment,Mexico City,2024-06-30 19:00:00,0
4365,4693,2021.16,Online Purchase,Tijuana,2024-06-30 20:00:00,0
4366,2621,3249.28,Online Purchase,Monterrey,2024-06-30 21:00:00,0
4367,2655,3493.37,ATM Withdrawal,Monterrey,2024-06-30 22:00:00,1
4368,4198,3194.32,Online Purchase,Cancun,2024-06-30 23:00:00,0
4369,2278,1609.61,Wire Transfer,Monterrey,2024-07-01 00:00:00,0
4370,1694,476.67,ATM Withdrawal,Cancun,2024-07-01 01:00:00,1
4371,4087,2141.29,Online Purchase,Tijuana,2024-07-01 02:00:00,0
4372,3524,652.48,Online Purchase,Mexico City,2024-07-01 03:00:00,0
4373,2085,4738.64,Online Purchase,Mexico City,2024-07-01 04:00:00,0
4374,3928,2381.1,Online Purchase,Tijuana,2024-07-01 05:00:00,0
4375,3479,1593.12,Wire Transfer,Tijuana,2024-07-01 06:00:00,0
4376,2693,3833.86,ATM Withdrawal,Guadalajara,2024-07-01 07:00:00,0
4377,3315,2494.76,Online Purchase,Monterrey,2024-07-01 08:00:00,0
4378,2058,1557.07,ATM Withdrawal,Monterrey,2024-07-01 09:00:00,1
4379,1778,4061.72,Online Purchase,Monterrey,2024-07-01 10:00:00,0
4380,4647,4337.09,Online Purchase,Cancun,2024-07-01 11:00:00,0
4381,1493,3368.31,Online Purchase,Guadalajara,2024-07-01 12:00:00,1
4382,2585,244.35,POS Payment,Monterrey,2024-07-01 13:00:00,0
4383,2492,2835.95,POS Payment,Cancun,2024-07-01 14:00:00,0
4384,2790,3818.84,POS Payment,Cancun,2024-07-01 15:00:00,0
4385,1660,691.15,Online Purchase,Mexico City,2024-07-01 16:00:00,0
4386,2348,1151.07,Online Purchase,Cancun,2024-07-01 17:00:00,0
4387,2327,4413.65,ATM Withdrawal,Tijuana,2024-07-01 18:00:00,1
4388,2299,110.41,Wire Transfer,Cancun,2024-07-01 19:00:00,0
4389,4940,3766.11,POS Payment,Tijuana,2024-07-01 20:00:00,1
4390,2986,2374.13,Online Purchase,Tijuana,2024-07-01 21:00:00,0
4391,4755,2239.39,Online Purchase,Mexico City,2024-07-01 22:00:00,0
4392,4060,45.41,Wire Transfer,Mexico City,2024-07-01 23:00:00,0
4393,3044,4098.8,POS Payment,Cancun,2024-07-02 00:00:00,1
4394,4272,1805.53,POS Payment,Mexico City,2024-07-02 01:00:00,0
4395,4516,2708.42,Wire Transfer,Mexico City,2024-07-02 02:00:00,0
4396,2928,3389.73,POS Payment,Monterrey,2024-07-02 03:00:00,0
4397,2347,3516.12,ATM Withdrawal,Cancun,2024-07-02 04:00:00,1
4398,2058,4780.34,POS Payment,Cancun,2024-07-02 05:00:00,0
4399,1976,2661.39,POS Payment,Cancun,2024-07-02 06:00:00,1
4400,1481,2004.6,POS Payment,Mexico City,2024-07-02 07:00:00,0
4401,1727,4768.98,Online Purchase,Mexico City,2024-07-02 08:00:00,1
4402,3527,3214.13,Online Purchase,Tijuana,2024-07-02 09:00:00,0
4403,4136,1497.77,ATM Withdrawal,Guadalajara,2024-07-02 10:00:00,1
4404,2031,641.06,ATM Withdrawal,Guadalajara,2024-07-02 11:00:00,1
4405,4372,4214.35,POS Payment,Guadalajara,2024-07-02 12:00:00,1
4406,1342,1817.29,Online Purchase,Monterrey,2024-07-02 13:00:00,0
4407,4502,3305.74,Online Purchase,Mexico City,2024-07-02 14:00:00,0
4408,2447,2359.37,Wire Transfer,Tijuana,2024-07-02 15:00:00,0
4409,3379,1002.66,Online Purchase,Tijuana,2024-07-02 16:00:00,1
4410,3485,3012.42,Online Purchase,Guadalajara,2024-07-02 17:00:00,0
4411,4659,312.81,Online Purchase,Monterrey,2024-07-02 18:00:00,0
4412,3221,2072.58,Wire Transfer,Monterrey,2024-07-02 19:00:00,0
4413,3606,2737.61,Online Purchase,Guadalajara,2024-07-02 20:00:00,0
4414,1526,2185.87,POS Payment,Guadalajara,2024-07-02 21:00:00,0
4415,2896,3745.87,ATM Withdrawal,Mexico City,2024-07-02 22:00:00,0
4416,1658,4141.35,POS Payment,Monterrey,2024-07-02 23:00:00,1
4417,3073,3858.5,ATM Withdrawal,Tijuana,2024-07-03 00:00:00,0
4418,1819,203.68,Online Purchase,Guadalajara,2024-07-03 01:00:00,0
4419,3652,978.7,Online Purchase,Mexico City,2024-07-03 02:00:00,0
4420,1405,2687.67,Online Purchase,Tijuana,2024-07-03 03:00:00,0
4421,3279,4674.76,ATM Withdrawal,Monterrey,2024-07-03 04:00:00,0
4422,3580,4176.43,Online Purchase,Guadalajara,2024-07-03 05:00:00,1
4423,4890,4214.25,Online Purchase,Guadalajara,2024-07-03 06:00:00,1
4424,2573,1523.01,ATM Withdrawal,Mexico City,2024-07-03 07:00:00,1
4425,2811,2152.95,Online Purchase,Mexico City,2024-07-03 08:00:00,0
4426,1504,2358.82,Online Purchase,Monterrey,2024-07-03 09:00:00,0
4427,4740,795.28,Wire Transfer,Guadalajara,2024-07-03 10:00:00,0
4428,1178,165.03,POS Payment,Mexico City,2024-07-03 11:00:00,0
4429,1131,4735.05,Online Purchase,Guadalajara,2024-07-03 12:00:00,1
4430,2846,1211.16,Online Purchase,Monterrey,2024-07-03 13:00:00,0
4431,2478,1207.35,POS Payment,Guadalajara,2024-07-03 14:00:00,0
4432,3395,426.06,Online Purchase,Tijuana,2024-07-03 15:00:00,0
4433,3587,4643.25,POS Payment,Guadalajara,2024-07-03 16:00:00,1
4434,1771,2902.89,Online Purchase,Cancun,2024-07-03 17:00:00,0
4435,2429,3338.51,POS Payment,Cancun,2024-07-03 18:00:00,0
4436,3123,4558.77,Online Purchase,Monterrey,2024-07-03 19:00:00,0
4437,1578,1734.64,POS Payment,Monterrey,2024-07-03 20:00:00,0
4438,3901,3111.32,Online Purchase,Monterrey,2024-07-03 21:00:00,0
4439,2515,203.61,Wire Transfer,Tijuana,2024-07-03 22:00:00,0
4440,1193,941.99,Online Purchase,Tijuana,2024-07-03 23:00:00,0
4441,3007,4157.92,Online Purchase,Guadalajara,2024-07-04 00:00:00,0
4442,2185,3836.17,Wire Transfer,Mexico City,2024-07-04 01:00:00,0
4443,3394,1759.71,ATM Withdrawal,Cancun,2024-07-04 02:00:00,0
4444,3998,1890.29,POS Payment,Cancun,2024-07-04 03:00:00,0
4445,2384,2672.44,ATM Withdrawal,Cancun,2024-07-04 04:00:00,1
4446,2792,11.2,POS Payment,Guadalajara,2024-07-04 05:00:00,0
4447,4655,1213.81,ATM Withdrawal,Guadalajara,2024-07-04 06:00:00,1
4448,2110,1049.08,POS Payment,Monterrey,2024-07-04 07:00:00,0
4449,4333,1259.91,POS Payment,Mexico City,2024-07-04 08:00:00,0
4450,3261,4031.47,Online Purchase,Monterrey,2024-07-04 09:00:00,1
4451,4736,1405.57,POS Payment,Guadalajara,2024-07-04 10:00:00,0
4452,4793,965.69,POS Payment,Tijuana,2024-07-04 11:00:00,0
4453,2936,2526.27,Online Purchase,Monterrey,2024-07-04 12:00:00,0
4454,3620,4329.57,Wire Transfer,Guadalajara,2024-07-04 13:00:00,0
4455,1779,1214.34,Online Purchase,Guadalajara,2024-07-04 14:00:00,0
4456,1261,401.9,POS Payment,Tijuana,2024-07-04 15:00:00,0
4457,1729,1788.46,Online Purchase,Tijuana,2024-07-04 16:00:00,0
4458,1282,3740.78,Online Purchase,Tijuana,2024-07-04 17:00:00,0
4459,4719,2757.95,ATM Withdrawal,Mexico City,2024-07-04 18:00:00,1
4460,2490,4085.8,ATM Withdrawal,Guadalajara,2024-07-04 19:00:00,1
4461,4451,4798.36,POS Payment,Tijuana,2024-07-04 20:00:00,1
4462,1361,3965.39,POS Payment,Mexico City,2024-07-04 21:00:00,0
4463,4520,3022.98,ATM Withdrawal,Cancun,2024-07-04 22:00:00,1
4464,1440,2471.77,Online Purchase,Cancun,2024-07-04 23:00:00,0
4465,3140,209.94,Wire Transfer,Cancun,2024-07-05 00:00:00,0
4466,2644,4921.77,ATM Withdrawal,Guadalajara,2024-07-05 01:00:00,1
4467,3800,1923.57,ATM Withdrawal,Mexico City,2024-07-05 02:00:00,1
4468,1866,769.62,Online Purchase,Mexico City,2024-07-05 03:00:00,1
4469,2447,3336.88,ATM Withdrawal,Cancun,2024-07-05 04:00:00,1
4470,1141,1428.6,Online Purchase,Monterrey,2024-07-05 05:00:00,0
4471,2314,2933.03,Wire Transfer,Cancun,2024-07-05 06:00:00,1
4472,2455,2937.97,ATM Withdrawal,Guadalajara,2024-07-05 07:00:00,1
4473,3796,2234.19,POS Payment,Cancun,2024-07-05 08:00:00,0
4474,2875,4182.23,ATM Withdrawal,Cancun,2024-07-05 09:00:00,1
4475,2847,1332.19,Online Purchase,Mexico City,2024-07-05 10:00:00,0
4476,2712,2248.68,POS Payment,Cancun,2024-07-05 11:00:00,0
4477,3700,2693.08,ATM Withdrawal,Tijuana,2024-07-05 12:00:00,0
4478,1700,3321.49,Online Purchase,Tijuana,2024-07-05 13:00:00,0
4479,1997,3922.02,Wire Transfer,Monterrey,2024-07-05 14:00:00,0
4480,3096,1980.09,Online Purchase,Guadalajara,2024-07-05 15:00:00,0
4481,2325,3233.77,POS Payment,Guadalajara,2024-07-05 16:00:00,1
4482,1880,761.55,ATM Withdrawal,Mexico City,2024-07-05 17:00:00,0
4483,2213,4663.91,Wire Transfer,Guadalajara,2024-07-05 18:00:00,0
4484,2159,1921.46,Online Purchase,Monterrey,2024-07-05 19:00:00,0
4485,1554,3650.31,Online Purchase,Tijuana,2024-07-05 20:00:00,0
4486,1403,111.5,POS Payment,Mexico City,2024-07-05 21:00:00,0
4487,1891,1033.88,POS Payment,Tijuana,2024-07-05 22:00:00,0
4488,3912,2440.54,Online Purchase,Monterrey,2024-07-05 23:00:00,0
4489,1601,4392.48,Online Purchase,Mexico City,2024-07-06 00:00:00,1
4490,2830,2641.0,Online Purchase,Cancun,2024-07-06 01:00:00,0
4491,1340,4650.05,Wire Transfer,Guadalajara,2024-07-06 02:00:00,1
4492,4828,2424.15,Wire Transfer,Monterrey,2024-07-06 03:00:00,0
4493,2968,2457.34,Wire Transfer,Mexico City,2024-07-06 04:00:00,1
4494,1703,607.54,ATM Withdrawal,Tijuana,2024-07-06 05:00:00,1
4495,1317,4015.25,POS Payment,Mexico City,2024-07-06 06:00:00,1
4496,3665,1242.36,ATM Withdrawal,Cancun,2024-07-06 07:00:00,1
4497,2386,4499.07,Online Purchase,Monterrey,2024-07-06 08:00:00,1
4498,4893,4555.01,ATM Withdrawal,Mexico City,2024-07-06 09:00:00,1
4499,3429,4717.12,POS Payment,Monterrey,2024-07-06 10:00:00,1
4500,3280,2605.95,Wire Transfer,Monterrey,2024-07-06 11:00:00,1
4501,2800,3388.7,ATM Withdrawal,Tijuana,2024-07-06 12:00:00,1
4502,2367,3894.79,Wire Transfer,Guadalajara,2024-07-06 13:00:00,0
4503,2572,663.76,POS Payment,Cancun,2024-07-06 14:00:00,0
4504,1816,3008.78,ATM Withdrawal,Mexico City,2024-07-06 15:00:00,1
4505,1552,181.15,Online Purchase,Guadalajara,2024-07-06 16:00:00,0
4506,4600,2492.85,POS Payment,Tijuana,2024-07-06 17:00:00,0
4507,1855,782.66,POS Payment,Guadalajara,2024-07-06 18:00:00,1
4508,2812,922.79,Online Purchase,Monterrey,2024-07-06 19:00:00,0
4509,3866,1831.59,ATM Withdrawal,Monterrey,2024-07-06 20:00:00,1
4510,4642,2167.86,ATM Withdrawal,Cancun,2024-07-06 21:00:00,1
4511,1182,3119.63,Online Purchase,Mexico City,2024-07-06 22:00:00,0
4512,4112,381.4,POS Payment,Mexico City,2024-07-06 23:00:00,0
4513,2574,2523.42,ATM Withdrawal,Tijuana,2024-07-07 00:00:00,0
4514,1396,921.3,POS Payment,Cancun,2024-07-07 01:00:00,0
4515,2727,2874.14,Online Purchase,Mexico City,2024-07-07 02:00:00,0
4516,3826,3190.65,ATM Withdrawal,Monterrey,2024-07-07 03:00:00,1
4517,2517,2787.98,Online Purchase,Cancun,2024-07-07 04:00:00,0
4518,4730,3694.09,Wire Transfer,Guadalajara,2024-07-07 05:00:00,0
4519,1906,1684.69,ATM Withdrawal,Cancun,2024-07-07 06:00:00,0
4520,2356,3827.88,Wire Transfer,Cancun,2024-07-07 07:00:00,0
4521,3174,2169.51,Online Purchase,Mexico City,2024-07-07 08:00:00,0
4522,4629,2426.08,Online Purchase,Tijuana,2024-07-07 09:00:00,0
4523,4628,3244.03,Online Purchase,Tijuana,2024-07-07 10:00:00,0
4524,1000,101.61,Online Purchase,Mexico City,2024-07-07 11:00:00,0
4525,4239,3273.43,Wire Transfer,Mexico City,2024-07-07 12:00:00,0
4526,4691,3096.74,ATM Withdrawal,Mexico City,2024-07-07 13:00:00,0
4527,1018,1556.14,Wire Transfer,Tijuana,2024-07-07 14:00:00,1
4528,4403,438.11,ATM Withdrawal,Mexico City,2024-07-07 15:00:00,1
4529,1583,463.77,Online Purchase,Guadalajara,2024-07-07 16:00:00,0
4530,1455,4616.89,Online Purchase,Guadalajara,2024-07-07 17:00:00,0
4531,4004,3449.5,Online Purchase,Monterrey,2024-07-07 18:00:00,0
4532,3036,644.24,POS Payment,Guadalajara,2024-07-07 19:00:00,0
4533,2132,1790.05,Wire Transfer,Cancun,2024-07-07 20:00:00,0
4534,4339,2966.49,Online Purchase,Monterrey,2024-07-07 21:00:00,0
4535,3492,4179.5,Online Purchase,Guadalajara,2024-07-07 22:00:00,1
4536,4311,227.87,POS Payment,Cancun,2024-07-07 23:00:00,0
4537,2952,1190.8,Wire Transfer,Guadalajara,2024-07-08 00:00:00,1
4538,4372,4449.85,Wire Transfer,Cancun,2024-07-08 01:00:00,1
4539,3649,55.74,ATM Withdrawal,Mexico City,2024-07-08 02:00:00,1
4540,3150,1014.98,Online Purchase,Cancun,2024-07-08 03:00:00,0
4541,1987,4795.53,POS Payment,Mexico City,2024-07-08 04:00:00,1
4542,4321,3070.88,Wire Transfer,Cancun,2024-07-08 05:00:00,0
4543,4524,1315.74,Online Purchase,Cancun,2024-07-08 06:00:00,0
4544,1519,344.29,POS Payment,Guadalajara,2024-07-08 07:00:00,0
4545,4224,150.67,Wire Transfer,Cancun,2024-07-08 08:00:00,0
4546,1858,1231.28,Online Purchase,Guadalajara,2024-07-08 09:00:00,0
4547,1173,4408.61,ATM Withdrawal,Cancun,2024-07-08 10:00:00,0
4548,2366,2085.41,Online Purchase,Tijuana,2024-07-08 11:00:00,0
4549,4741,3604.46,Online Purchase,Monterrey,2024-07-08 12:00:00,0
4550,4052,4592.24,Wire Transfer,Guadalajara,2024-07-08 13:00:00,1
4551,3478,2046.12,Online Purchase,Guadalajara,2024-07-08 14:00:00,0
4552,1726,964.47,POS Payment,Mexico City,2024-07-08 15:00:00,0
4553,4760,2590.42,POS Payment,Tijuana,2024-07-08 16:00:00,0
4554,2710,4541.34,Online Purchase,Mexico City,2024-07-08 17:00:00,0
4555,2875,4023.83,ATM Withdrawal,Tijuana,2024-07-08 18:00:00,1
4556,3897,338.49,POS Payment,Tijuana,2024-07-08 19:00:00,1
4557,2681,3465.94,Wire Transfer,Cancun,2024-07-08 20:00:00,1
4558,2347,2863.77,Wire Transfer,Mexico City,2024-07-08 21:00:00,0
4559,1989,4538.24,Online Purchase,Monterrey,2024-07-08 22:00:00,1
4560,4744,621.18,ATM Withdrawal,Tijuana,2024-07-08 23:00:00,1
4561,3686,2674.84,ATM Withdrawal,Tijuana,2024-07-09 00:00:00,1
4562,1419,4398.52,POS Payment,Guadalajara,2024-07-09 01:00:00,1
4563,1593,2056.02,Online Purchase,Cancun,2024-07-09 02:00:00,0
4564,3532,2415.15,POS Payment,Monterrey,2024-07-09 03:00:00,0
4565,4730,361.6,Online Purchase,Tijuana,2024-07-09 04:00:00,0
4566,2774,1397.94,POS Payment,Guadalajara,2024-07-09 05:00:00,0
4567,3459,1629.29,Wire Transfer,Mexico City,2024-07-09 06:00:00,0
4568,1935,4726.16,ATM Withdrawal,Tijuana,2024-07-09 07:00:00,1
4569,2107,1420.51,Wire Transfer,Guadalajara,2024-07-09 08:00:00,0
4570,2136,2309.73,Online Purchase,Mexico City,2024-07-09 09:00:00,0
4571,4808,3359.81,Online Purchase,Cancun,2024-07-09 10:00:00,0
4572,1331,819.3,Online Purchase,Mexico City,2024-07-09 11:00:00,1
4573,4449,2437.35,Online Purchase,Tijuana,2024-07-09 12:00:00,0
